timestamp|log_type|operation|result|user_upn|app_display|app_id|client_app|ip_address|object_url|item|details|record_id
2026-06-29T13:47:00+08:00|UnifiedAudit|FileDownloaded|Success|priya.raman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-28.docx|-|clientRequestId=T4-28-0|G-0000460
2026-06-29T14:12:00+08:00|UnifiedAudit|FileViewed|Success|jason.lee@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-28.docx|-|clientRequestId=T2-28-8|G-0000461
2026-06-29T14:23:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/meet|meeting-mei.ling@bloomline-tech.com|clientRequestId=VID-28-4|G-0000462
2026-06-29T14:28:00+08:00|UnifiedAudit|FileViewed|Success|priya.raman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-28.docx|-|clientRequestId=T2-28-0|G-0000463
2026-06-29T15:12:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|jason.lee@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-28-8|G-0000464
2026-06-29T15:28:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|priya.raman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-28-0|G-0000465
2026-06-29T16:21:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/audioconferencing|audio-conference-jason.lee@bloomline-tech.com|clientRequestId=AUD-28-8|G-0000466
2026-06-29T16:37:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-priya.raman@bloomline-tech.com|clientRequestId=AUD-28-0|G-0000467
2026-06-29T18:15:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/meet|meeting-jason.lee@bloomline-tech.com|clientRequestId=VID-28-8|G-0000468
2026-06-29T18:31:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-priya.raman@bloomline-tech.com|clientRequestId=VID-28-0|G-0000469
2026-06-30T11:34:00+08:00|UnifiedAudit|MailItemsAccessed|Success|rahim.bakar@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=rahim.bakar@bloomline-tech.com|clientRequestId=T-29-5|G-0000470
2026-06-30T11:44:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|rahim.bakar@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-29-5|G-0000471
2026-06-30T12:34:00+08:00|UnifiedAudit|FileViewed|Success|rahim.bakar@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-29.docx|-|clientRequestId=T2-29-5|G-0000472
2026-06-30T13:34:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|rahim.bakar@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-29-5|G-0000473
2026-06-30T14:43:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|rahim.bakar@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-rahim.bakar@bloomline-tech.com|clientRequestId=AUD-29-5|G-0000474
2026-06-30T15:26:00+08:00|UnifiedAudit|MailItemsAccessed|Success|michelle.koh@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://outlook.office.com/EWS/OData|mailbox=michelle.koh@bloomline-tech.com|clientRequestId=T-29-9|G-0000475
2026-06-30T15:36:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|michelle.koh@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-29-9|G-0000476
2026-06-30T15:42:00+08:00|UnifiedAudit|MailItemsAccessed|Success|nadia.rahman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=nadia.rahman@bloomline-tech.com|clientRequestId=T-29-1|G-0000477
2026-06-30T15:52:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|nadia.rahman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-29-1|G-0000478
2026-06-30T16:26:00+08:00|UnifiedAudit|FileViewed|Success|michelle.koh@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-29.docx|-|clientRequestId=T2-29-9|G-0000479
2026-06-30T16:42:00+08:00|UnifiedAudit|FileViewed|Success|nadia.rahman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-29.docx|-|clientRequestId=T2-29-1|G-0000480
2026-06-30T17:26:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|michelle.koh@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-29-9|G-0000481
2026-06-30T17:42:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|nadia.rahman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-29-1|G-0000482
2026-06-30T18:35:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|michelle.koh@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/audioconferencing|audio-conference-michelle.koh@bloomline-tech.com|clientRequestId=AUD-29-9|G-0000483
2026-06-30T18:51:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|nadia.rahman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-nadia.rahman@bloomline-tech.com|clientRequestId=AUD-29-1|G-0000484
2026-07-01T09:06:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|david.ow@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-30-2|G-0000485
2026-07-01T09:40:00+08:00|UnifiedAudit|MailItemsAccessed|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=omar.farouk@bloomline-tech.com|clientRequestId=T-30-10|G-0000486
2026-07-01T09:50:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|omar.farouk@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-30-10|G-0000487
2026-07-01T09:56:00+08:00|UnifiedAudit|MailItemsAccessed|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=david.ow@bloomline-tech.com|clientRequestId=T-30-2|G-0000488
2026-07-01T10:40:00+08:00|UnifiedAudit|FileViewed|Success|omar.farouk@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-30.docx|-|clientRequestId=T2-30-10|G-0000489
2026-07-01T10:56:00+08:00|UnifiedAudit|FileViewed|Success|david.ow@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-30.docx|-|clientRequestId=T2-30-2|G-0000490
2026-07-01T11:40:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|omar.farouk@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-30-10|G-0000491
2026-07-01T11:56:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|david.ow@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-30-2|G-0000492
2026-07-01T12:05:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-david.ow@bloomline-tech.com|clientRequestId=AUD-30-2|G-0000493
2026-07-01T12:49:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-omar.farouk@bloomline-tech.com|clientRequestId=AUD-30-10|G-0000494
2026-07-01T13:13:00+08:00|UnifiedAudit|Send|Success|sarah.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/EWS/OData/messages|message=Meeting notes for day 30;to=wei.jie@bloomline-tech.com|clientRequestId=T5-30-6|G-0000495
2026-07-01T13:48:00+08:00|UnifiedAudit|MailItemsAccessed|Success|sarah.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=sarah.tan@bloomline-tech.com|clientRequestId=T-30-6|G-0000496
2026-07-01T13:58:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|sarah.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-30-6|G-0000497
2026-07-01T14:43:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|omar.farouk@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-omar.farouk@bloomline-tech.com|clientRequestId=VID-30-10|G-0000498
2026-07-01T14:48:00+08:00|UnifiedAudit|FileViewed|Success|sarah.tan@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-30.docx|-|clientRequestId=T2-30-6|G-0000499
2026-07-01T14:59:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|david.ow@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-david.ow@bloomline-tech.com|clientRequestId=VID-30-2|G-0000500
2026-07-01T15:48:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|sarah.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-30-6|G-0000501
2026-07-01T16:57:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|sarah.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-sarah.tan@bloomline-tech.com|clientRequestId=AUD-30-6|G-0000502
2026-07-01T18:51:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|sarah.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/meet|meeting-sarah.tan@bloomline-tech.com|clientRequestId=VID-30-6|G-0000503
2026-07-02T11:10:00+08:00|UnifiedAudit|MailItemsAccessed|Success|kelvin.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=kelvin.tan@bloomline-tech.com|clientRequestId=T-31-3|G-0000504
2026-07-02T11:20:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|kelvin.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-31-3|G-0000505
2026-07-02T12:10:00+08:00|UnifiedAudit|FileViewed|Success|kelvin.tan@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-31.docx|-|clientRequestId=T2-31-3|G-0000506
2026-07-02T13:10:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|kelvin.tan@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-31-3|G-0000507
2026-07-02T14:19:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|kelvin.tan@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-kelvin.tan@bloomline-tech.com|clientRequestId=AUD-31-3|G-0000508
2026-07-02T15:02:00+08:00|UnifiedAudit|MailItemsAccessed|Success|wei.jie@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=wei.jie@bloomline-tech.com|clientRequestId=T-31-7|G-0000509
2026-07-02T15:12:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|wei.jie@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-31-7|G-0000510
2026-07-02T16:02:00+08:00|UnifiedAudit|FileViewed|Success|wei.jie@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-31.docx|-|clientRequestId=T2-31-7|G-0000511
2026-07-02T17:02:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|wei.jie@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-31-7|G-0000512
2026-07-02T18:11:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|wei.jie@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-wei.jie@bloomline-tech.com|clientRequestId=AUD-31-7|G-0000513
2026-07-03T09:16:00+08:00|UnifiedAudit|MailItemsAccessed|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://outlook.office.com/EWS/OData|mailbox=jason.lee@bloomline-tech.com|clientRequestId=T-32-8|G-0000514
2026-07-03T09:26:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|jason.lee@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-32-8|G-0000515
2026-07-03T09:32:00+08:00|UnifiedAudit|MailItemsAccessed|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://outlook.office.com/EWS/OData|mailbox=priya.raman@bloomline-tech.com|clientRequestId=T-32-0|G-0000516
2026-07-03T09:42:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|priya.raman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-32-0|G-0000517
2026-07-03T10:16:00+08:00|UnifiedAudit|FileViewed|Success|jason.lee@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-32.docx|-|clientRequestId=T2-32-8|G-0000518
2026-07-03T10:32:00+08:00|UnifiedAudit|FileViewed|Success|priya.raman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.150|https://blmtech.sharepoint.com/sites/team/sample-32.docx|-|clientRequestId=T2-32-0|G-0000519
2026-07-03T11:16:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|jason.lee@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-32-8|G-0000520
2026-07-03T11:32:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|priya.raman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.150|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-32-0|G-0000521
2026-07-03T12:25:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/audioconferencing|audio-conference-jason.lee@bloomline-tech.com|clientRequestId=AUD-32-8|G-0000522
2026-07-03T12:41:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/audioconferencing|audio-conference-priya.raman@bloomline-tech.com|clientRequestId=AUD-32-0|G-0000523
2026-07-03T13:24:00+08:00|UnifiedAudit|MailItemsAccessed|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=mei.ling@bloomline-tech.com|clientRequestId=T-32-4|G-0000524
2026-07-03T13:34:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|mei.ling@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-32-4|G-0000525
2026-07-03T13:49:00+08:00|UnifiedAudit|Send|Success|mei.ling@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/EWS/OData/messages|message=Meeting notes for day 32;to=rahim.bakar@bloomline-tech.com|clientRequestId=T5-32-4|G-0000526
2026-07-03T14:19:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|jason.lee@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/meet|meeting-jason.lee@bloomline-tech.com|clientRequestId=VID-32-8|G-0000527
2026-07-03T14:24:00+08:00|UnifiedAudit|FileViewed|Success|mei.ling@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-32.docx|-|clientRequestId=T2-32-4|G-0000528
2026-07-03T14:35:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|priya.raman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.150|https://teams.microsoft.com/meet|meeting-priya.raman@bloomline-tech.com|clientRequestId=VID-32-0|G-0000529
2026-07-03T15:24:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|mei.ling@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-32-4|G-0000530
2026-07-03T16:33:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-mei.ling@bloomline-tech.com|clientRequestId=AUD-32-4|G-0000531
2026-07-03T18:27:00+08:00|UnifiedAudit|StreamVideoViewingSession|Success|mei.ling@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/meet|meeting-mei.ling@bloomline-tech.com|clientRequestId=VID-32-4|G-0000532
2026-07-04T11:30:00+08:00|UnifiedAudit|MailItemsAccessed|Success|michelle.koh@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://outlook.office.com/EWS/OData|mailbox=michelle.koh@bloomline-tech.com|clientRequestId=T-33-9|G-0000533
2026-07-04T11:40:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|michelle.koh@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-33-9|G-0000534
2026-07-04T11:46:00+08:00|UnifiedAudit|MailItemsAccessed|Success|nadia.rahman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://outlook.office.com/EWS/OData|mailbox=nadia.rahman@bloomline-tech.com|clientRequestId=T-33-1|G-0000535
2026-07-04T11:49:00+08:00|UnifiedAudit|FileDownloaded|Success|michelle.koh@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-33.docx|-|clientRequestId=T4-33-9|G-0000536
2026-07-04T11:56:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|nadia.rahman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=T3-33-1|G-0000537
2026-07-04T12:30:00+08:00|UnifiedAudit|FileViewed|Success|michelle.koh@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.152|https://blmtech.sharepoint.com/sites/team/sample-33.docx|-|clientRequestId=T2-33-9|G-0000538
2026-07-04T12:46:00+08:00|UnifiedAudit|FileViewed|Success|nadia.rahman@bloomline-tech.com|Microsoft OneDrive|ab9b8c07-8f02-4f72-87fa-80105867a763|desktop|192.0.2.151|https://blmtech.sharepoint.com/sites/team/sample-33.docx|-|clientRequestId=T2-33-1|G-0000539
2026-07-04T13:30:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|michelle.koh@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.152|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-33-9|G-0000540
2026-07-04T13:46:00+08:00|UnifiedAudit|CalendarViewAccessed|Success|nadia.rahman@bloomline-tech.com|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|c44b4083-3bb0-49c1-b47d-974e53cbdf3c|browser|192.0.2.151|https://outlook.office.com/calendar|userCalendars|clientRequestId=CAL-33-1|G-0000541
2026-07-04T14:39:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|michelle.koh@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.152|https://teams.microsoft.com/audioconferencing|audio-conference-michelle.koh@bloomline-tech.com|clientRequestId=AUD-33-9|G-0000542
2026-07-04T14:55:00+08:00|UnifiedAudit|AudioPlaybackSessionUpdated|Success|nadia.rahman@bloomline-tech.com|Microsoft Teams|1fec8e78-bce4-4aaf-ab1b-d5cfb7c598cd|desktop|192.0.2.151|https://teams.microsoft.com/audioconferencing|audio-conference-nadia.rahman@bloomline-tech.com|clientRequestId=AUD-33-1|G-0000543
